"Initial source","Transformation ID","Reaction SMILES","Substrate SMILES","Substrate InChI","Product SMILES","Product InChI","In Sink","Sink name","Diameter","Rule ID","EC number","Score","Starting Source SMILES","Iteration"
"[target]","TRS_0_1_0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])C([H])([H])[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","0","[None]","16","[RR-02-9e27aa1ef54eeeaf-16-F]","[4.4.1.1]","1.6127838567197357","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_1_1","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","0","[None]","16","[RR-02-ee205435d5fa5f08-16-F]","[4.4.1.8]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_1_2","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]OC(=O)C(=C([H])[H])N([H])[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","0","[None]","16","[RR-02-b447d0f56175ac46-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_1_2","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]OC(=O)C(=C([H])[H])N([H])[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","0","[None]","16","[RR-02-b447d0f56175ac46-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_1_4","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OP(=O)(O[H])O[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","0","[None]","16","[RR-02-4ff987f02f5b95b5-16-F, RR-02-4e08db20449ba8f5-16-F]","[2.5.1, 2.5.1.48]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_1_5","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])O[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","0","[None]","16","[RR-02-bcc50624f087fa23-16-F]","[4.2.1.22]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_1_6","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H].[H]OC(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4Se/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","0","[None]","16","[RR-02-5fba12e4ae407331-16-F]","[2.5.1.48]","1.1760912590556811","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","1"
"[target]","TRS_0_2_0","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]N([H])[H]","InChI=1S/H3N/h1H3","1","[MNXM729302]","16","[RR-02-3f38de5a2a0b77f2-16-F]","[4.3.1.17]","1.740362689494244","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_0","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C(=O)C([H])([H])[H]","InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)","1","[MNXM23]","16","[RR-02-3f38de5a2a0b77f2-16-F]","[4.3.1.17]","1.740362689494244","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_13","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])SC([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])SC([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C7H14N2O4S/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)","1","[MNXM319]","16","[RR-02-a077e8fd4bcd9530-16-F]","[NOEC]","1.2041199826559248","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_14","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])SSC([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])SSC([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)","1","[MNXM927]","16","[RR-02-fedaa5105ee8d246-16-F]","[NOEC]","0.3010299956639812","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_15","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])S[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S[H]","InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","1","[MNXM2112, MNXM738067]","16","[RR-02-6f706f932a7be63d-16-F]","[NOEC]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_19","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H]","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","1","[MNXM76]","16","[RR-02-3efe0d21e8950861-16-F]","[NOEC]","0.6989700043360189","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_20","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","1","[MNXM741553]","16","[RR-02-00644e6ecc5dbcdc-16-F]","[NOEC]","1.0791812460476249","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_23","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c1[H])N2[H]","InChI=1S/C19H23N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,11-12,21,23H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)","1","[MNXM1103936]","16","[RR-02-41e4525ec9a98b84-16-F]","[NOEC]","1.845098040014257","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_27","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]>>[H+].[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","[H+]","InChI=1S","1","[MNXM1]","16","[RR-02-f1db99cbbf9d18e9-16-F]","[2.1.1.280, 2.1.1.9, 2.1.1]","0.6989700043360189","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_29","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])OC(=O)C([H])([H])[H].[H][Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])OC(=O)C([H])([H])[H]","InChI=1S/C5H9NO4/c1-3(7)10-2-4(6)5(8)9/h4H,2,6H2,1H3,(H,8,9)","1","[MNXM418]","16","[RR-02-95f6aa357bb05915-16-F]","[2.5.1.47]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_29","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])OC(=O)C([H])([H])[H].[H][Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","[H][Se][H]","InChI=1S/H2Se/h1H2","1","[MNXM741485]","16","[RR-02-95f6aa357bb05915-16-F]","[2.5.1.47]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_30","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])[H].[H][Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[H]","InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)","1","[MNXM1105731]","16","[RR-02-5d522d4df59d9428-16-F, RR-02-d61f39fd3b716ecf-16-F]","[NOEC, 4.4.1.16]","2.093421685162235","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_30","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])[H].[H][Se][H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","[H][Se][H]","InChI=1S/H2Se/h1H2","1","[MNXM741485]","16","[RR-02-5d522d4df59d9428-16-F, RR-02-d61f39fd3b716ecf-16-F]","[NOEC, 4.4.1.16]","2.093421685162235","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_4","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])O[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])O[H]","InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)","1","[MNXM737786, MNXM694]","16","[RR-02-2273ef0ef17e3e4e-16-F]","[4.3.1.17, NOEC]","0.3010299956639812","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_1","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]N=C(C(=O)O[H])C([H])([H])[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]N=C(C(=O)O[H])C([H])([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h4H,1H3,(H,5,6)","0","[None]","16","[RR-02-86eb6d7da46f18b0-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_2","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]N=C(O[H])OC([H])([H])C([H])(C(=O)O[H])N([H])[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]N=C(O[H])OC([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C4H8N2O4/c5-2(3(7)8)1-10-4(6)9/h2H,1,5H2,(H2,6,9)(H,7,8)","0","[None]","16","[RR-02-696c42e0d62eaf30-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_22","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])O[H])c([H])c1[H])N2[H]","InChI=1S/C29H37N9O12/c30-29-37-23-22(25(44)38-29)33-15(12-32-23)11-31-14-3-1-13(2-4-14)24(43)36-18(28(49)50)6-9-20(40)34-16(26(45)46)5-8-19(39)35-17(27(47)48)7-10-21(41)42/h1-4,15-18,31,33H,5-12H2,(H,34,40)(H,35,39)(H,36,43)(H,41,42)(H,45,46)(H,47,48)(H,49,50)(H4,30,32,37,38,44)","0","[None]","16","[RR-02-2c5adf38018ea563-16-F]","[2.1.1.13, 2.1.1.14]","1.845098040014257","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_22","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=NC([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])O[H])O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","0","[None]","16","[RR-02-2c5adf38018ea563-16-F]","[2.1.1.13, 2.1.1.14]","1.845098040014257","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_23","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]>>[H]N=c1nc(O[H])c2c(n1[H])N([H])C([H])([H])C([H])(C([H])([H])N([H])c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c1[H])N2[H].[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se][H]","InChI=1S/C4H9NO2Se/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","0","[None]","16","[RR-02-41e4525ec9a98b84-16-F]","[NOEC]","1.845098040014257","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_27","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]>>[H+].[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se][H]","InChI=1S/C3H7NO2Se/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])[Se]C([H])([H])[H]","InChI=1S/C4H9NO2Se/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)","0","[None]","16","[RR-02-f1db99cbbf9d18e9-16-F]","[2.1.1.280, 2.1.1.9, 2.1.1]","0.6989700043360189","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_3","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])Cl","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])Cl","InChI=1S/C3H6ClNO2/c4-1-2(5)3(6)7/h2H,1,5H2,(H,6,7)","0","[None]","16","[RR-02-16ea84c5c88b2d70-16-F]","[NOEC]","3.8457180179666586","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_2_5","[H]OC(=O)C(=C([H])[H])N([H])[H]>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","[H]OC(=O)C(=C([H])[H])N([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)","[H]OC(=O)C([H])(N([H])[H])C([H])([H])S(=O)(=O)O[H]","InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)","0","[None]","16","[RR-02-60d5d3c666b1a383-16-F, RR-02-94d0a6339107509a-16-F]","[NOEC]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","2"
"[target]","TRS_0_3_0","[H]N=C(C(=O)O[H])C([H])([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H]","[H]N=C(C(=O)O[H])C([H])([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h4H,1H3,(H,5,6)","[H]OC(=O)C(=O)C([H])([H])[H]","InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)","1","[MNXM23]","16","[RR-02-367ceff6ced9a013-16-F]","[3.5.99.10]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_0","[H]N=C(C(=O)O[H])C([H])([H])[H]>>[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H]","[H]N=C(C(=O)O[H])C([H])([H])[H]","InChI=1S/C3H5NO2/c1-2(4)3(5)6/h4H,1H3,(H,5,6)","[H]N([H])[H]","InChI=1S/H3N/h1H3","1","[MNXM729302]","16","[RR-02-367ceff6ced9a013-16-F]","[3.5.99.10]","0.0","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
"[target]","TRS_0_3_2","[H]N=C(O[H])OC([H])([H])C([H])(C(=O)O[H])N([H])[H]>>O=C=O.[H]N([H])[H].[H]N([H])[H].[H]OC(=O)C(=O)C([H])([H])[H]","[H]N=C(O[H])OC([H])([H])C([H])(C(=O)O[H])N([H])[H]","InChI=1S/C4H8N2O4/c5-2(3(7)8)1-10-4(6)9/h2H,1,5H2,(H2,6,9)(H,7,8)","O=C=O","InChI=1S/CO2/c2-1-3","1","[MNXM13]","16","[RR-02-cfc91e4d07fa55d6-16-F]","[4.3.1.13]","2.74350976472843","[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]","3"
